Date,NVDA,MSFT,AAPL,GOOGL,META,TSLA,AVGO,ORCL,WMT,COST,PG,KO,JPM,V,MA,BRK-B,LLY,JNJ,UNH,ABBV
2016-11-09,1.7203340530395508,53.7679557800293,25.556222915649414,40.00358963012695,122.42529296875,12.670666694641113,13.408869743347168,34.52666091918945,20.22339630126953,124.9339828491211,67.4144058227539,31.60520362854004,57.53841018676758,78.03336334228516,100.80318450927734,151.27999877929688,67.35688018798828,93.14081573486328,123.33029174804688,42.92742919921875
2016-11-10,1.6664812564849854,52.454368591308594,24.84402084350586,38.747257232666016,120.05986785888672,12.356666564941406,12.985156059265137,34.5528564453125,20.30588150024414,124.85736083984375,65.0843505859375,30.610769271850586,60.20914840698242,76.74906158447266,99.19891357421875,156.05999755859375,67.75470733642578,92.54469299316406,127.00672149658203,43.859439849853516
2016-11-11,2.1632041931152344,52.740318298339844,24.99153709411621,38.32318115234375,118.29078674316406,12.570667266845703,12.954224586486816,34.43937301635742,20.2603702545166,127.121337890625,65.57076263427734,30.678068161010742,60.240570068359375,76.7584457397461,99.31285095214844,156.9199981689453,67.17525482177734,91.71635437011719,127.25880432128906,43.24266815185547
2016-11-14,2.056729555130005,51.93606185913086,24.364614486694336,37.40302658081055,114.37491607666016,12.096667289733887,12.66350269317627,34.30842590332031,20.049888610839844,129.36817932128906,65.11571502685547,30.782739639282227,62.455692291259766,73.47737121582031,96.00936126708984,157.92999267578125,66.61306762695312,90.26861572265625,132.35189819335938,43.1535758972168
2016-11-15,2.1194334030151367,52.9616584777832,24.687297821044922,38.492515563964844,116.48191833496094,12.251333236694336,12.86994457244873,34.1949348449707,20.314414978027344,128.64474487304688,65.60213470458984,30.984617233276367,62.33786392211914,73.6554946899414,97.28141021728516,157.4600067138672,66.87251281738281,90.05187225341797,132.3084716796875,43.08504867553711
2016-11-16,2.253204822540283,53.663387298583984,25.351093292236328,38.73186111450195,115.627197265625,12.26200008392334,12.976649284362793,34.657623291015625,20.30588150024414,129.48741149902344,65.26480865478516,30.850034713745117,60.798282623291016,75.22903442382812,98.72428894042969,157.0800018310547,66.54387664794922,90.08281707763672,131.6739959716797,42.17360305786133
2016-11-17,2.271893262863159,54.55401611328125,25.341875076293945,39.03874588012695,117.06829833984375,12.577333450317383,12.915565490722656,35.13775634765625,19.68012237548828,128.68727111816406,65.17064666748047,30.745344161987305,61.285301208496094,76.1590347290039,99.15142822265625,158.38999938964844,67.20983123779297,90.24539184570312,131.03955078125,42.28324508666992
2016-11-18,2.295746326446533,54.29310989379883,25.367231369018555,38.53274154663086,116.30301666259766,12.334667205810547,13.002164840698242,34.797298431396484,19.4952392578125,127.972412109375,64.33119201660156,30.58833885192871,61.04177474975586,75.92418670654297,99.4647216796875,157.75,66.31034851074219,89.92581176757812,129.8922576904297,41.47457504272461
2016-11-21,2.2864017486572266,54.7519416809082,25.75213623046875,38.97121047973633,121.02391815185547,12.3013334274292,13.343920707702637,34.823486328125,19.7313175201416,128.66180419921875,64.83330535888672,30.924785614013672,61.3088493347168,76.74150085449219,100.56588745117188,158.7100067138672,66.28439331054688,89.64518737792969,130.72665405273438,41.40605545043945
2016-11-22,2.3028769493103027,54.98583221435547,25.76827049255371,38.98114013671875,120.72576904296875,12.744667053222656,13.687219619750977,34.998085021972656,19.944639205932617,129.93846130371094,64.92745208740234,30.93227767944336,61.68589782714844,75.08810424804688,100.55638885498047,158.66000366210938,65.72223663330078,87.88345336914062,132.33453369140625,40.384952545166016
2016-11-23,2.314206600189209,54.33810043334961,25.636890411376953,38.683197021484375,120.09961700439453,12.87600040435791,13.691858291625977,35.006813049316406,20.146595001220703,129.0277862548828,64.86467742919922,30.745344161987305,61.94511413574219,74.7499008178711,99.2558822631836,158.11000061035156,58.81184768676758,88.14068603515625,133.44700622558594,41.24158477783203
2016-11-25,2.318885564804077,54.455047607421875,25.765968322753906,38.74428176879883,119.6424331665039,13.109999656677246,13.666342735290527,35.155208587646484,20.2603702545166,129.26611328125,65.47659301757812,31.051902770996094,61.92155075073242,75.2759780883789,100.36652374267578,158.17999267578125,59.78050231933594,88.96698760986328,132.81251525878906,41.46773910522461
2016-11-28,2.3176536560058594,54.52702331542969,25.715259552001953,39.02036666870117,119.67225646972656,13.074666976928711,13.503973960876465,35.18141555786133,20.248994827270508,128.7299041748047,65.17064666748047,31.216400146484375,61.52093505859375,74.28958892822266,98.11675262451172,156.97000122070312,58.11993408203125,88.18746185302734,132.20416259765625,40.7481689453125
2016-11-29,2.2964742183685303,54.9588508605957,25.689905166625977,39.20162582397461,120.12944793701172,12.637999534606934,13.565829277038574,35.399658203125,20.300186157226562,128.9256591796875,65.0294418334961,31.027908325195312,61.992225646972656,74.35535430908203,98.55342864990234,157.67999267578125,58.076690673828125,87.6807861328125,136.967041015625,42.207862854003906
2016-11-30,2.2706148624420166,54.212154388427734,25.473249435424805,38.528263092041016,117.69444274902344,12.626667022705078,13.182318687438965,35.08537673950195,20.032821655273438,127.75960540771484,64.69210052490234,30.424684524536133,62.97412109375,72.63619995117188,97.01559448242188,157.44000244140625,58.05075454711914,86.76094055175781,138.14939880371094,41.666473388671875
2016-12-01,2.1583166122436523,53.25853729248047,25.235857009887695,37.954715728759766,114.394775390625,12.125332832336426,12.586953163146973,33.784629821777344,20.10108757019043,129.14697265625,64.22138214111328,30.28895378112793,64.24662780761719,70.86070251464844,95.09805297851562,160.1199951171875,57.05614471435547,86.82331085205078,140.43560791015625,40.542572021484375
2016-12-02,2.178264617919922,53.30352020263672,25.330347061157227,37.961177825927734,114.69295501708984,12.097999572753906,12.697522163391113,33.61003494262695,20.160818099975586,129.44482421875,64.64502716064453,30.43221664428711,64.0973892211914,71.1331558227539,95.97138977050781,159.38999938964844,58.5610466003418,87.27542114257812,140.25234985351562,40.727603912353516
2016-12-05,2.262735366821289,54.17617416381836,25.148258209228516,38.644466400146484,116.71051025390625,12.453332901000977,12.845207214355469,34.02033996582031,19.893449783325195,129.1724853515625,65.10787963867188,30.628265380859375,65.40135955810547,72.62679290771484,98.29711151123047,160.2100067138672,58.17183303833008,87.25983428955078,137.54734802246094,41.70759201049805
2016-12-06,2.2999215126037598,53.933258056640625,25.341875076293945,38.54316329956055,116.59124755859375,12.390000343322754,12.739275932312012,34.45682907104492,20.012908935546875,128.52561950683594,65.04512786865234,30.590564727783203,65.7391128540039,72.43890380859375,96.82573699951172,161.33999633789062,58.638877868652344,87.3533706665039,137.27676391601562,42.228416442871094
2016-12-07,2.3412959575653076,55.210758209228516,25.59079360961914,39.30242919921875,117.22732543945312,12.876667022705078,13.032315254211426,35.1988639831543,20.224903106689453,130.9427947998047,66.0414810180664,31.133472442626953,66.03758239746094,74.50565338134766,99.91087341308594,164.69000244140625,58.27560806274414,86.60503387451172,139.091796875,41.11137771606445
2016-12-08,2.3021390438079834,54.886878967285156,25.842021942138672,39.48616027832031,118.18144989013672,12.81933307647705,13.199328422546387,35.22507095336914,20.15041732788086,134.12591552734375,65.50800323486328,30.89971160888672,66.86239624023438,74.47746276855469,99.50267028808594,164.11000061035156,58.111297607421875,86.51927947998047,139.02200317382812,41.73501205444336
2016-12-09,2.2612569332122803,55.750545501708984,26.26381492614746,40.19526672363281,118.94672393798828,12.812000274658203,13.847280502319336,35.37346649169922,20.0759334564209,135.92176818847656,66.1905517578125,31.668806076049805,67.15303039550781,74.34596252441406,99.11348724365234,164.86000061035156,58.68211364746094,87.50929260253906,139.72007751464844,42.17360305786133
2016-12-12,2.206339120864868,55.930458068847656,26.114002227783203,40.11830139160156,117.04842376708984,12.828666687011719,13.775370597839355,35.3647346496582,20.531423568725586,136.45797729492188,66.78678894042969,31.593416213989258,66.55604553222656,73.74473571777344,98.04080200195312,166.1199951171875,58.47453308105469,89.92581176757812,139.1703338623047,42.51625442504883
2016-12-13,2.2452495098114014,56.6591796875,26.54961395263672,40.48774719238281,119.57286071777344,13.210000038146973,13.874336242675781,35.582984924316406,20.568666458129883,135.98130798339844,66.82598876953125,31.48785972595215,66.57960510253906,74.40232849121094,98.07876586914062,166.6199951171875,59.36536407470703,90.33893585205078,140.08657836914062,42.48198699951172
2016-12-14,2.3752806186676025,56.3892936706543,26.54961395263672,40.614383697509766,119.47348022460938,13.246000289916992,13.812127113342285,35.687740325927734,20.4368953704834,135.31748962402344,66.1905517578125,31.073139190673828,66.55604553222656,74.33656311035156,98.04080200195312,165.05999755859375,58.526432037353516,89.63739013671875,139.4932403564453,42.2626838684082
2016-12-15,2.430938243865967,56.299312591552734,26.694822311401367,40.50314712524414,119.8312759399414,13.17199993133545,13.997973442077637,35.67028045654297,20.362407684326172,136.2707061767578,66.43372344970703,31.329513549804688,67.55362701416016,74.6842041015625,99.05652618408203,165.72999572753906,61.72651672363281,90.33893585205078,140.15635681152344,42.50254440307617
2016-12-16,2.472803831100464,56.04741287231445,26.729394912719727,40.214637756347656,119.13555908203125,13.499333381652832,13.874337196350098,34.133827209472656,20.333755493164062,136.52603149414062,66.43372344970703,31.4727840423584,66.72100830078125,73.60380554199219,98.18319702148438,164.75999450683594,63.40433883666992,90.3311538696289,143.05337524414062,42.63960266113281
2016-12-19,2.5028488636016846,57.23494338989258,26.88382339477539,40.34672927856445,118.50941467285156,13.51533317565918,14.03297233581543,33.959228515625,20.505645751953125,139.12193298339844,66.457275390625,31.41998291015625,67.10589599609375,73.36894226074219,98.2876205444336,165.35000610351562,63.499507904052734,90.44029235839844,140.9591522216797,42.63960266113281
2016-12-20,2.590028762817383,57.162967681884766,26.955272674560547,40.480796813964844,118.36034393310547,13.919333457946777,14.158172607421875,34.04652404785156,20.574398040771484,139.46238708496094,66.34745025634766,31.41244888305664,67.96996307373047,73.61322021484375,99.23688507080078,166.36000061035156,63.46491241455078,90.15966033935547,141.00277709960938,42.59848403930664
2016-12-21,2.6062824726104736,57.162967681884766,26.980621337890625,40.331825256347656,118.31065368652344,13.846667289733887,14.175276756286621,33.898109436035156,20.40824317932129,138.76443481445312,66.11992645263672,31.344594955444336,68.14276885986328,73.40653991699219,98.8856430053711,165.9499969482422,63.352455139160156,89.88683319091797,140.77589416503906,42.1119270324707
2016-12-22,2.637805223464966,57.17195510864258,26.80314826965332,40.206687927246094,116.68070220947266,13.896666526794434,14.043856620788574,34.0116081237793,19.935565948486328,137.9388427734375,66.26898193359375,31.329513549804688,68.25273895263672,73.18106842041016,99.01856994628906,166.02999877929688,63.36113357543945,89.98817443847656,140.9940948486328,42.255836486816406
2016-12-23,2.7035601139068604,56.893070220947266,26.85616111755371,40.11333084106445,116.55149841308594,14.22266674041748,14.148061752319336,33.85447311401367,19.921239852905273,137.94737243652344,66.65341186523438,31.367204666137695,68.37842559814453,73.41592407226562,99.39828491210938,165.32000732421875,63.81951141357422,90.39350891113281,142.2593536376953,42.721839904785156
2016-12-27,2.8892478942871094,56.92905807495117,27.02672576904297,40.21909713745117,117.2869644165039,14.635333061218262,14.176833152770996,33.8893928527832,19.967077255249023,137.92181396484375,66.3709716796875,31.3747501373291,68.44125366210938,73.60380554199219,99.48368835449219,164.9499969482422,63.8368034362793,90.35454559326172,141.91903686523438,42.83149719238281
2016-12-28,2.690506935119629,56.66815948486328,26.911481857299805,39.952945709228516,116.2036361694336,14.649333000183105,14.011975288391113,33.767181396484375,19.855350494384766,137.03671264648438,65.9551773071289,31.208860397338867,67.94638061523438,73.55684661865234,98.4205093383789,163.75,63.18815231323242,89.72312927246094,140.8719024658203,42.67387390136719
2016-12-29,2.7441933155059814,56.587196350097656,26.90456199645996,39.869022369384766,115.63712310791016,14.312000274658203,13.987093925476074,33.77589797973633,19.841026306152344,137.13888549804688,66.17483520507812,31.367204666137695,67.46723175048828,73.58501434326172,98.50594329833984,163.0500030517578,63.62059783935547,90.02713775634766,140.52284240722656,42.98910903930664
2016-12-30,2.628692388534546,55.90346908569336,26.694822311401367,39.35109329223633,114.3450927734375,14.246000289916992,13.746026992797852,33.5663948059082,19.800922393798828,136.2707061767578,65.96305084228516,31.261646270751953,67.78143310546875,73.29380798339844,98.01233673095703,162.97999572753906,63.61193084716797,89.80887603759766,139.65023803710938,42.913719177246094
2017-01-03,2.512207269668579,56.299312591552734,26.770883560180664,40.12376403808594,116.14400482177734,14.465999603271484,13.868117332458496,33.785491943359375,19.669139862060547,135.94728088378906,66.05717468261719,31.518007278442383,68.51981353759766,74.6842041015625,100.04376220703125,163.8300018310547,64.5200424194336,90.29996490478516,140.880615234375,42.76980972290039
2017-01-04,2.570819616317749,56.04741287231445,26.74091911315918,40.11185073852539,117.96279907226562,15.13266658782959,13.769355773925781,33.952003479003906,19.783740997314453,135.97280883789062,66.29251098632812,31.404909133911133,68.64618682861328,75.29476928710938,100.9930648803711,164.0800018310547,64.62386322021484,90.15189361572266,141.28201293945312,43.372886657714844
2017-01-05,2.5055572986602783,56.04741287231445,26.876903533935547,40.3725471496582,119.9306640625,15.116666793823242,13.55240249633789,33.86437225341797,19.826702117919922,138.65383911132812,66.73186492919922,31.48031234741211,68.0143051147461,76.17782592773438,101.77305603027344,163.3000030517578,65.37627410888672,91.09510040283203,141.51759338378906,43.70181655883789
2017-01-06,2.539051055908203,56.53322219848633,27.176538467407227,40.97787094116211,122.65388488769531,15.267333030700684,13.732033729553223,33.69785690307617,19.554555892944336,138.58575439453125,66.70833587646484,31.4727840423584,68.02220916748047,77.22998809814453,102.50550842285156,163.41000366210938,65.44547271728516,90.65855407714844,141.71832275390625,43.715538024902344
2017-01-09,2.6419920921325684,56.353294372558594,27.425460815429688,41.0756950378418,124.13475036621094,15.41866683959961,13.761585235595703,34.206153869628906,19.683467864990234,137.00265502929688,66.2140884399414,31.156082153320312,68.06958770751953,76.79786682128906,102.30574798583984,162.02000427246094,65.96440887451172,90.6429443359375,141.31690979003906,44.00334930419922
2017-01-10,2.622044086456299,56.335296630859375,27.453121185302734,41.01759338378906,123.5881118774414,15.324666976928711,14.04152774810791,33.881893157958984,19.545963287353516,137.5899200439453,65.50015258789062,30.94495391845703,68.2670669555664,76.38449096679688,102.08695983886719,161.47000122070312,65.96440887451172,90.54940032958984,140.9940948486328,43.90742874145508
2017-01-11,2.589782476425171,56.848087310791016,27.60062599182129,41.20878219604492,125.31744384765625,15.315333366394043,13.95209789276123,34.276268005371094,19.631898880004883,137.48780822753906,65.70413970947266,30.952497482299805,68.78046417236328,76.8448486328125,102.5531005859375,162.22999572753906,65.09088134765625,89.4347152709961,141.26455688476562,42.32223129272461
2017-01-12,2.5474231243133545,56.32630157470703,27.485387802124023,41.1923942565918,125.8442153930664,15.305999755859375,13.908554077148438,34.35516357421875,19.471485137939453,137.76864624023438,65.77472686767578,30.87709617614746,68.11698150634766,76.44088745117188,103.40918731689453,161.41000366210938,66.72549438476562,89.34894561767578,141.6746826171875,42.41913986206055
2017-01-13,2.547178030014038,56.407264709472656,27.43699073791504,41.26240539550781,127.55364990234375,15.850000381469727,14.032195091247559,34.407737731933594,19.23084259033203,137.76014709472656,65.90811157226562,30.824310302734375,68.48030853271484,76.25299835205078,103.39967346191406,161.89999389648438,66.94174194335938,89.3333740234375,141.18606567382812,42.91062545776367
2017-01-17,2.4900429248809814,56.25434112548828,27.658254623413086,41.089599609375,127.0865478515625,15.70533275604248,13.927989959716797,34.267513275146484,19.600393295288086,139.4197998046875,66.84955596923828,31.08068084716797,65.9922866821289,76.3375244140625,103.11431884765625,159.63999938964844,66.46602630615234,89.54383087158203,140.19131469726562,42.82062911987305
2017-01-18,2.5353567600250244,56.22734832763672,27.65595054626465,41.16706848144531,127.13624572753906,15.890666961669922,14.387569427490234,34.34638214111328,19.511579513549805,139.81134033203125,67.1579360961914,31.133472442626953,66.30032348632812,76.64753723144531,103.36162567138672,160.49000549316406,67.05415344238281,89.41130828857422,137.64329528808594,42.682193756103516
2017-01-19,2.589782476425171,56.04741287231445,27.607545852661133,40.9361572265625,126.76852416992188,16.250667572021484,14.429560661315918,34.363922119140625,19.371213912963867,139.32614135742188,66.97604370117188,31.020360946655273,65.79480743408203,76.77906799316406,103.23797607421875,159.41000366210938,66.45736694335938,89.02156066894531,138.48098754882812,42.488365173339844
2017-01-20,2.5614614486694336,56.44325637817383,27.658254623413086,41.12485885620117,126.26162719726562,16.315332412719727,14.858804702758789,34.942352294921875,19.245168685913086,139.78575134277344,69.1506118774414,31.156082153320312,66.08706665039062,76.88239288330078,104.59822845458984,160.2100067138672,66.43144226074219,88.98255920410156,138.4461212158203,42.329158782958984
2017-01-23,2.5880579948425293,56.64117431640625,27.676687240600586,41.93228530883789,128.14004516601562,16.594667434692383,14.852581977844238,34.77582550048828,19.093338012695312,138.73890686035156,68.76313781738281,31.239017486572266,66.11866760253906,77.17359924316406,104.2843246459961,158.80999755859375,66.00764465332031,88.79550170898438,138.8038330078125,42.197635650634766
2017-01-24,2.6432230472564697,57.14497375488281,27.651336669921875,42.185546875,128.5773468017578,16.974000930786133,15.377480506896973,35.143924713134766,19.308195114135742,139.30062866210938,69.47481536865234,31.593416213989258,66.9164047241211,78.18819427490234,104.5602035522461,160.72000122070312,64.73628997802734,87.11952209472656,139.9905548095703,41.93459701538086
2017-01-25,2.6545512676239014,57.288917541503906,28.09156608581543,42.62848663330078,130.67442321777344,16.96466636657715,15.745294570922852,35.187744140625,19.16208839416504,139.7006378173828,68.9212875366211,31.759294509887695,67.95111083984375,78.817626953125,104.81703186035156,164.25,64.73628997802734,87.93023681640625,140.69741821289062,42.488365173339844
2017-01-26,2.700357675552368,57.81968688964844,28.105392456054688,42.55548858642578,131.9664764404297,16.833999633789062,15.876709938049316,35.17021942138672,19.116256713867188,139.64108276367188,68.47846221923828,31.525554656982422,68.51981353759766,78.19757843017578,104.04654693603516,164.9199981689453,64.50276184082031,87.18186950683594,142.01498413085938,42.4122200012207
2017-01-27,2.7525672912597656,59.17814254760742,28.107694625854492,41.96208190917969,131.37013244628906,16.863332748413086,15.996471405029297,35.25784683227539,18.809730529785156,137.9303741455078,68.57337951660156,31.254104614257812,68.66197204589844,78.69550323486328,104.48408508300781,164.39999389648438,65.19466400146484,88.38235473632812,142.2244110107422,41.533111572265625
2017-01-30,2.709470272064209,58.59339141845703,28.03394317626953,40.90934371948242,130.177490234375,16.708667755126953,15.802841186523438,35.25784683227539,19.027450561523438,138.9431915283203,68.59707641601562,31.201322555541992,67.95111083984375,78.6297378540039,103.97042846679688,164.8000030517578,64.60653686523438,88.18746185302734,141.43907165527344,41.83075714111328
2017-01-31,2.6887826919555664,58.16156005859375,27.969406127929688,40.72858810424805,129.52154541015625,16.795333862304688,15.51356029510498,35.15269088745117,19.119121551513672,139.5389404296875,69.26922607421875,31.344594955444336,66.84529876708984,77.69971466064453,101.1452407836914,164.13999938964844,66.62171173095703,88.28099822998047,141.44784545898438,42.30146408081055
2017-02-01,2.8062548637390137,57.19895553588867,29.675003051757812,40.482784271240234,132.4136962890625,16.615999221801758,15.839385986328125,34.91604995727539,18.97301483154297,137.76014709472656,69.05570983886719,31.110837936401367,67.09806060791016,77.44603729248047,99.8801040649414,163.61000061035156,67.11467742919922,88.26541137695312,141.98007202148438,42.1491813659668
2017-02-02,2.84171724319458,56.8300895690918,29.624290466308594,40.63275146484375,130.03834533691406,16.770000457763672,15.867378234863281,35.03874588012695,19.107664108276367,143.1136016845703,69.39573669433594,31.216400146484375,66.813720703125,77.31454467773438,100.01325225830078,163.0,66.93305969238281,88.53044891357422,140.27853393554688,42.1491813659668
2017-02-03,2.8168437480926514,57.288917541503906,29.751060485839844,40.725608825683594,130.177490234375,16.755332946777344,16.031455993652344,35.43313217163086,19.05036735534668,143.25828552246094,69.11897277832031,31.321977615356445,68.85943603515625,80.86558532714844,101.38304901123047,163.94000244140625,66.79470825195312,88.58502197265625,141.2471466064453,41.99688720703125
2017-02-06,2.8890016078948975,57.25291442871094,30.02994155883789,40.79960632324219,131.25086975097656,17.184667587280273,16.06256103515625,35.143924713134766,19.021717071533203,142.16033935546875,69.11106872558594,31.337045669555664,68.53561401367188,80.63070678710938,101.3925552368164,163.4199981689453,67.31359100341797,88.39793395996094,140.06040954589844,41.98305892944336
2017-02-07,2.9338223934173584,57.064002990722656,30.315752029418945,41.177490234375,131.0322265625,17.165332794189453,16.012022018432617,35.11762619018555,19.16208839416504,142.5774383544922,69.59343719482422,31.593416213989258,68.49610900878906,80.58373260498047,101.40208435058594,162.92999267578125,67.20120239257812,88.46031188964844,140.07781982421875,41.92074966430664
2017-02-08,2.921016216278076,56.9830322265625,30.433292388916016,41.20977020263672,133.37774658203125,17.472000122070312,16.088224411010742,35.07380676269531,19.425640106201172,143.7294921875,69.84646606445312,31.68389320373535,67.89582824707031,79.93550872802734,101.51622772216797,162.8699951171875,67.55577087402344,88.39793395996094,139.88583374023438,41.89305877685547
2017-02-09,2.8660974502563477,57.630775451660156,30.65320587158203,41.21870803833008,133.318115234375,17.946666717529297,15.967697143554688,35.25784683227539,19.78946876525879,145.8971405029297,70.11530303955078,31.103303909301758,68.875244140625,80.39583587646484,102.06793212890625,164.0399932861328,67.20120239257812,88.9280014038086,139.99932861328125,42.114566802978516
2017-02-10,2.7981269359588623,57.576812744140625,30.583763122558594,41.45656967163086,133.36782836914062,17.948667526245117,15.981693267822266,35.74863815307617,19.48579978942871,146.7846221923828,69.56177520751953,30.598115921020508,68.71726989746094,80.69644927978516,102.0394058227539,164.00999450683594,67.2790298461914,89.83226776123047,140.26980590820312,41.82383346557617
2017-02-13,2.6690821647644043,58.22453308105469,30.85460090637207,41.66066360473633,133.2286834716797,18.706666946411133,16.07423210144043,36.01155471801758,19.4141845703125,146.75057983398438,69.83064270019531,30.628265380859375,69.62562561035156,81.20375061035156,103.0001449584961,165.85000610351562,67.71437072753906,90.3311538696289,141.351806640625,41.886138916015625
2017-02-14,2.6789326667785645,58.4417610168457,31.255062103271484,41.71379470825195,133.02992248535156,18.73200035095215,15.96692180633545,36.02033233642578,19.669139862060547,148.1757049560547,69.47481536865234,30.56039810180664,70.73929595947266,81.58892059326172,103.5708999633789,166.9499969482422,68.61991119384766,90.705322265625,142.34658813476562,42.10072326660156
2017-02-15,2.6843504905700684,58.405555725097656,31.36849594116211,41.5792236328125,132.62242126464844,18.650667190551758,16.018239974975586,36.292015075683594,19.6777400970459,149.34487915039062,72.05262756347656,30.49254608154297,71.55284881591797,82.39363861083984,104.31287384033203,167.27999877929688,69.87371826171875,91.360107421875,143.35879516601562,42.675270080566406
2017-02-16,2.6412534713745117,58.39649963378906,31.331453323364258,41.820064544677734,133.01995849609375,17.93000030517578,16.188541412353516,36.449771881103516,19.729307174682617,149.98489379882812,71.79168701171875,31.06559181213379,71.50543212890625,82.27130889892578,103.97042846679688,167.74000549316406,69.69086456298828,92.04611206054688,142.80030822753906,42.55760192871094
2017-02-17,2.6407599449157715,58.48701477050781,31.4171085357666,42.037559509277344,132.7118682861328,18.148666381835938,16.361953735351562,36.86167907714844,19.87253761291504,150.07879638671875,72.02891540527344,31.08821678161621,71.26850891113281,82.3183364868164,104.08454895019531,168.57000732421875,69.99559783935547,92.65413665771484,137.53854370117188,42.75833511352539
2017-02-21,2.735327959060669,58.36933898925781,31.643970489501953,42.17263412475586,132.90072631835938,18.492666244506836,16.54391098022461,37.04573059082031,20.468399047851562,151.00047302246094,72.48755645751953,31.261646270751953,71.88458251953125,82.7513198852539,104.78849029541016,168.9199981689453,69.969482421875,93.27775573730469,140.11273193359375,42.79986572265625
2017-02-22,2.7311370372772217,58.251686096191406,31.738866806030273,42.27641296386719,135.28599548339844,18.233999252319336,16.65355682373047,37.25606155395508,20.54288673400879,150.6334991455078,72.3056869506836,31.367204666137695,71.92405700683594,82.63836669921875,104.1036148071289,169.61000061035156,70.58767700195312,93.16862487792969,140.11273193359375,42.47452163696289
2017-02-23,2.4778971672058105,58.48701477050781,31.604598999023438,42.258541107177734,134.53067016601562,17.06599998474121,16.37516975402832,37.65044021606445,20.428295135498047,150.07032775878906,72.0605697631836,31.41244888305664,71.97936248779297,82.99601745605469,105.34021759033203,170.14999389648438,71.87632751464844,94.86797332763672,141.88414001464844,42.876007080078125
2017-02-24,2.5018157958984375,58.48701477050781,31.634693145751953,42.100135803222656,134.61016845703125,17.133333206176758,16.358842849731445,37.83448028564453,20.73768424987793,151.52955627441406,71.99729919433594,31.50293731689453,71.34750366210938,83.23135375976562,105.5875244140625,170.22000122070312,72.15494537353516,96.303955078125,142.2854766845703,42.9798469543457
2017-02-27,2.574556827545166,58.1340217590332,31.69720458984375,42.19249725341797,135.57421875,16.415332794189453,16.585124969482422,37.422576904296875,20.55147361755371,151.580810546875,71.87077331542969,31.41998291015625,71.4264907836914,82.8266372680664,105.17848205566406,170.6300048828125,72.32036590576172,96.0450210571289,144.30992126464844,43.069828033447266
2017-02-28,2.502307891845703,57.907752990722656,31.711097717285156,41.95711898803711,134.7095489501953,16.666000366210938,16.402385711669922,37.326168060302734,20.319435119628906,151.20523071289062,72.01309204101562,31.63865089416504,71.57654571533203,82.7701187133789,105.07388305664062,171.4199981689453,72.10270690917969,95.89593505859375,144.30992126464844,42.806793212890625
2017-03-01,2.5346107482910156,58.776641845703125,32.3592529296875,42.54407501220703,136.57803344726562,16.667999267578125,16.729764938354492,37.61538314819336,20.181926727294922,151.78558349609375,72.47962951660156,31.789464950561523,73.9302978515625,83.75840759277344,106.83365631103516,177.27999877929688,73.00823974609375,97.1906509399414,146.54376220703125,43.492088317871094
2017-03-02,2.4411568641662598,57.934898376464844,32.167110443115234,42.20143127441406,135.92208862304688,16.698667526245117,16.896949768066406,37.58909606933594,20.27073097229004,151.88796997070312,71.88658905029297,32.0232048034668,72.77713775634766,83.32542419433594,105.90145874023438,175.88999938964844,72.18977355957031,97.01017761230469,145.99404907226562,43.78282165527344
2017-03-03,2.4271013736724854,58.15212631225586,32.3569221496582,42.16320037841797,136.32957458496094,16.771333694458008,16.977046966552734,37.413814544677734,20.061607360839844,145.29971313476562,71.5623779296875,32.030738830566406,73.29842376708984,83.5701675415039,106.29146575927734,175.67999267578125,72.9472885131836,97.13570404052734,146.77066040039062,43.84510803222656
2017-03-06,2.4083616733551025,58.17021560668945,32.25507354736328,42.07331848144531,136.57803344726562,16.747333526611328,16.947500228881836,37.30863952636719,20.018640518188477,142.2872314453125,71.45960235595703,31.804540634155273,72.60335540771484,83.71134185791016,105.92997741699219,175.39999389648438,72.99082946777344,97.07293701171875,147.2069854736328,43.990482330322266
2017-03-07,2.4347453117370605,58.28789138793945,32.296749114990234,42.26598358154297,136.45877075195312,16.57266616821289,17.04936981201172,37.33493423461914,20.01578140258789,142.51766967773438,71.39630889892578,31.661272048950195,72.20051574707031,83.82430267333984,105.54948425292969,175.3000030517578,72.041748046875,97.16709899902344,146.85797119140625,44.087398529052734
2017-03-08,2.430307149887085,58.8219108581543,32.17637634277344,42.38963317871094,136.87620544433594,16.45800018310547,17.07891845703125,37.34370040893555,20.14274787902832,141.8690643310547,71.27769470214844,31.661272048950195,72.04255676269531,83.73015594482422,105.5685043334961,174.97000122070312,72.62513732910156,97.37895965576172,147.06373596191406,44.39889144897461
2017-03-09,2.4298133850097656,58.58656692504883,32.102298736572266,42.59819412231445,137.3930206298828,16.32666778564453,17.26399040222168,37.1947021484375,20.160062789916992,141.46800231933594,71.43585205078125,31.69143295288086,72.326904296875,83.87135314941406,105.38777160644531,175.3699951171875,73.61775207519531,98.83061981201172,147.1513214111328,44.64808654785156
2017-03-10,2.444115400314331,58.76759719848633,32.20878982543945,42.77547073364258,137.93963623046875,16.246000289916992,17.601478576660156,37.405059814453125,20.22932243347168,141.1266326904297,72.01309204101562,31.88749122619629,72.0978775024414,84.45489501953125,105.78730010986328,174.97999572753906,73.45230102539062,99.03465270996094,148.87673950195312,45.60335159301758
